Plant_Nb;Cane_nb;Req;Intermediate;Type;X;Y;Z;Inter;Row;L_Internode;L_Cumulated;Xabs;Yabs;Zabs
2;14;;;1;8.82;3.23;-62.73;4.108308654;4;4.108308654;5.572709443;8.82;3.23;62.73
2;14;;;1;6.74;2.29;-67.52;5.306043724;5;5.306043724;10.87875317;6.74;2.29;67.52
2;14;;;1;4.1;1.77;-72.9;6.015347039;6;6.015347039;16.89410021;4.1;1.77;72.9
2;14;;;1;-0.39;-1.29;-79.73;8.727691562;7;8.727691562;25.62179177;-0.39;-1.29;79.73
2;14;;;1;-7.93;-2.31;-88.97;11.96952798;8;11.96952798;37.59131975;-7.93;-2.31;88.97
2;14;;;1;-13.56;-3.62;-96.11;9.186544508;9;9.186544508;46.77786425;-13.56;-3.62;96.11
2;14;;;1;-20.95;-1.76;-102.74;10.10092075;10;10.10092075;56.878785;-20.95;-1.76;102.74
2;14;;;1;-28.37;-2.31;-112.57;12.32833322;11;12.32833322;69.20711822;-28.37;-2.31;112.57
2;14;;;1;-34.83;-2.86;-119.99;9.853451172;12;9.853451172;79.0605694;-34.83;-2.86;119.99
2;14;;;1;-41.43;-5.62;-127.06;10.05795705;13;10.05795705;89.11852645;-41.43;-5.62;127.06
2;14;;;1;-48.88;-8.77;-135.97;12.03383148;14;12.03383148;101.1523579;-48.88;-8.77;135.97
2;14;;;1;-54.75;-10.79;-142.61;9.089933993;15;9.089933993;110.2422919;-54.75;-10.79;142.61
2;14;;;1;-59.58;-10.07;-148.49;7.643408925;16;7.643408925;117.8857008;-59.58;-10.07;148.49
2;14;;;1;-66.98;-11.48;-154.9;9.891218327;17;9.891218327;127.7769192;-66.98;-11.48;154.9
2;14;;;1;-71.7;-9.53;-159.42;6.819919354;18;6.819919354;134.5968385;-71.7;-9.53;159.42
2;14;;;1;-78.01;-11.45;-161.94;7.06065861;19;7.06065861;141.6574971;-78.01;-11.45;161.94
2;14;;;1;-83.7;-10.95;-164.34;6.195651701;20;6.195651701;147.8531488;-83.7;-10.95;164.34
2;14;;;1;-90.69;-11.03;-165.69;7.119620776;21;7.119620776;154.9727696;-90.69;-11.03;165.69
2;14;;;1;-97.07;-9.92;-169.79;7.66462654;22;7.66462654;162.6373961;-97.07;-9.92;169.79
2;14;;;1;-108.12;-9.35;-175.64;12.51598578;23;12.51598578;175.1533819;-108.12;-9.35;175.64
2;14;;;1;-117.58;-5.94;-180.65;11.23475856;24;11.23475856;186.3881405;-117.58;-5.94;180.65
2;14;;;1;-127.09;-6.13;-183.96;10.07136038;25;10.07136038;196.4595009;-127.09;-6.13;183.96
2;14;;;1;-137.05;-4.98;-189.31;11.36426856;26;11.36426856;207.8237694;-137.05;-4.98;189.31
