Plant_Nb;Cane_nb;Req;Intermediate;Type;X;Y;Z;Inter;Row;L_Internode;L_Cumulated;Xabs;Yabs;Zabs
2;4;1;1;1;119.84;106.34;-199.85;8.736509601;11;8.736509601;81.30519304;119.84;106.34;199.85
2;5;;;2;86.56;56.61;-164.12;69.69407579;0;0;0;86.56;56.61;164.12
2;5;;;2;86.5;56.56;-164.63;0.515945734;1;0.515945734;0.515945734;86.5;56.56;164.63
2;5;;;2;86.13;56.43;-165.6;1.046279121;2;1.046279121;1.562224855;86.13;56.43;165.6
2;5;;;2;87.15;56.04;-169.55;4.098170323;3;4.098170323;5.660395178;87.15;56.04;169.55
2;5;;;2;88.98;53.95;-174.68;5.833858072;4;5.833858072;11.49425325;88.98;53.95;174.68
2;5;;;2;92.01;52.04;-182.83;8.902331155;5;8.902331155;20.39658441;92.01;52.04;182.83
2;5;;;2;96.12;47.21;-191.06;10.39008662;6;10.39008662;30.78667103;96.12;47.21;191.06
2;5;;;2;106.62;41.61;-199.49;14.58337752;7;14.58337752;45.37004855;106.62;41.61;199.49
2;5;;;2;117.38;39.18;-199.29;11.03279203;8;11.03279203;56.40284058;117.38;39.18;199.29
2;5;;;2;129.47;37.21;-198.61;12.26830877;9;12.26830877;68.67114935;129.47;37.21;198.61
2;5;;;2;139.57;35.35;-195.39;10.76280633;10;10.76280633;79.43395567;139.57;35.35;195.39
2;5;;;2;149.41;31.93;-195.86;10.42798638;11;10.42798638;89.86194206;149.41;31.93;195.86
2;5;;;2;154.3;25.19;-196.61;8.360753555;12;8.360753555;98.22269561;154.3;25.19;196.61
2;5;2;2;2;159.13;18.57;-200.52;9.079724665;13;9.079724665;107.3024203;159.13;18.57;200.52
2;6;;;2;100.54;61.41;-164.99;80.81110443;0;0;0;100.54;61.41;164.99
2;6;;;2;100.04;62.44;-166.64;2.008332642;1;2.008332642;2.008332642;100.04;62.44;166.64
2;6;;;2;97.9;64.04;-169.32;3.784441835;2;3.784441835;5.792774476;97.9;64.04;169.32
2;6;;;2;95.64;65.82;-170.64;3.165185619;3;3.165185619;8.957960095;95.64;65.82;170.64
2;6;;;2;93.59;67.41;-173.88;4.15068669;4;4.15068669;13.10864679;93.59;67.41;173.88
2;6;;;2;90.72;70.77;-175.94;4.875458953;5;4.875458953;17.98410574;90.72;70.77;175.94
2;6;;;2;87.31;72.47;-180.46;5.911725636;6;5.911725636;23.89583137;87.31;72.47;180.46
2;6;;;2;85.43;74.71;-183.07;3.919706622;7;3.919706622;27.815538;85.43;74.71;183.07
2;6;;;2;82.81;75.67;-185.61;3.77327444;8;3.77327444;31.58881244;82.81;75.67;185.61
2;6;;;2;79.97;78.05;-188.64;4.786533192;9;4.786533192;36.37534563;79.97;78.05;188.64
2;6;;;2;75.47;79.83;-192.37;6.109934533;10;6.109934533;42.48528016;75.47;79.83;192.37
2;6;;;2;71.7;83.58;-193.83;5.514254256;11;5.514254256;47.99953442;71.7;83.58;193.83
2;6;;;2;67.46;86.27;-194.88;5.129931773;12;5.129931773;53.12946619;67.46;86.27;194.88
2;6;;;2;64.01;89.52;-195.56;4.788256468;13;4.788256468;57.91772266;64.01;89.52;195.56
2;6;;;2;59.12;90.34;-194.25;5.12841106;14;5.12841106;63.04613372;59.12;90.34;194.25
2;6;2;2;2;55.8;92.42;-192.88;4.150385524;15;4.150385524;67.19651924;55.8;92.42;192.88
2;7;;;2;118.26;61.64;-159.6;77.17654048;0;0;0;118.26;61.64;159.6
2;7;;;2;118.59;62.94;-159.28;1.378876354;1;1.378876354;1.378876354;118.59;62.94;159.28
2;7;;;2;121.83;64.85;-160.69;4.01669018;2;4.01669018;5.395566534;121.83;64.85;160.69
2;7;;;2;126.79;68.15;-165.86;7.887997211;3;7.887997211;13.28356374;126.79;68.15;165.86
2;7;;;2;132.08;72;-171.01;8.326409791;4;8.326409791;21.60997354;132.08;72;171.01
2;7;;;2;136.64;77.14;-177.98;9.787446041;5;9.787446041;31.39741958;136.64;77.14;177.98
2;7;;;2;143.97;82.55;-184.66;11.29687567;6;11.29687567;42.69429525;143.97;82.55;184.66
2;7;;;2;148.99;94.12;-192.98;15.10919257;7;15.10919257;57.80348782;148.99;94.12;192.98
2;7;;;2;154.96;99.88;-197.71;9.54941883;8;9.54941883;67.35290665;154.96;99.88;197.71
2;7;2;2;2;157.64;105.38;-199.75;6.449341052;9;6.449341052;73.8022477;157.64;105.38;199.75
2;8;;;1;117.28;61.25;-161.59;70.94062376;0;0;0;117.28;61.25;161.59
2;8;;;1;118.04;60.07;-161.84;1.425657743;1;1.425657743;1.425657743;118.04;60.07;161.84
2;8;;;1;120.31;57.34;-163.48;3.910933392;2;3.910933392;5.336591135;120.31;57.34;163.48
2;8;;;1;123.92;54.17;-168.76;7.138585294;3;7.138585294;12.47517643;123.92;54.17;168.76
2;8;;;1;128.58;49.47;-174.77;8.940117449;4;8.940117449;21.41529388;128.58;49.47;174.77
2;8;;;1;131.7;45.4;-182.32;9.126981977;5;9.126981977;30.54227585;131.7;45.4;182.32
2;8;;;1;137;38.77;-189.25;10.95772787;6;10.95772787;41.50000372;137;38.77;189.25
2;8;1;1;1;140.54;28.08;-197.9;14.19965493;7;14.19965493;55.69965865;140.54;28.08;197.9
2;9;;;2;58.1;44.85;-164.73;90.43138504;0;0;0;58.1;44.85;164.73
2;9;;;2;57.54;44.75;-165.21;0.744311763;1;0.744311763;0.744311763;57.54;44.75;165.21
2;9;;;2;56.98;42.54;-166.4;2.571730935;2;2.571730935;3.316042697;56.98;42.54;166.4
2;9;;;2;56.18;39.34;-167.79;3.579399391;3;3.579399391;6.895442088;56.18;39.34;167.79
2;9;;;2;56.72;33.69;-168.49;5.718749863;4;5.718749863;12.61419195;56.72;33.69;168.49
2;9;;;2;57.36;24.61;-169.31;9.139387288;5;9.139387288;21.75357924;57.36;24.61;169.31
2;9;;;2;60.66;41.3;-166.74;17.20613263;6;17.20613263;38.95971187;60.66;41.3;166.74
2;9;;;2;61.24;40.56;-167.38;1.137365377;7;1.137365377;40.09707724;61.24;40.56;167.38
2;9;;;2;62.32;40.64;-167.96;1.228495014;8;1.228495014;41.32557226;62.32;40.64;167.96
2;9;;;2;64.14;39.54;-170.05;2.981694149;9;2.981694149;44.30726641;64.14;39.54;170.05
2;9;;;2;68.12;37.77;-172.27;4.88893649;10;4.88893649;49.1962029;68.12;37.77;172.27
2;9;;;2;73.16;35.98;-176.43;6.775787777;11;6.775787777;55.97199067;73.16;35.98;176.43
2;9;;;2;82.22;32.64;-181.54;10.92480206;12;10.92480206;66.89679273;82.22;32.64;181.54
2;9;;;2;97.38;30.2;-186.86;16.25058768;13;16.25058768;83.14738041;97.38;30.2;186.86
2;9;;;2;106.7;31.07;-190.21;9.941921343;14;9.941921343;93.08930176;106.7;31.07;190.21
2;9;;;2;118.89;36.37;-191.9;13.3993358;15;13.3993358;106.4886376;118.89;36.37;191.9
2;9;;;2;130.77;40.43;-191.76;12.55538132;16;12.55538132;119.0440189;130.77;40.43;191.76
2;9;;;2;141.7;42.56;-188.33;11.65189684;17;11.65189684;130.6959157;141.7;42.56;188.33
2;9;;;2;154.68;48.49;-182.21;15.52738549;18;15.52738549;146.2233012;154.68;48.49;182.21
2;9;;;2;165.04;52.57;-176.62;12.45889642;19;12.45889642;158.6821976;165.04;52.57;176.62
2;9;;;2;171.14;58.18;-170.68;10.19635719;20;10.19635719;168.8785548;171.14;58.18;170.68
2;9;2;2;2;181.16;62.04;-163.22;13.07484608;21;13.07484608;181.9534009;181.16;62.04;163.22
2;10;;;1;70.92;53.17;-159.42;110.6615313;0;0;0;70.92;53.17;159.42
2;10;;;1;72.29;51.54;-159.26;2.135275158;1;2.135275158;2.135275158;72.29;51.54;159.26
2;10;;;1;77.15;50.25;-158.91;5.040456329;2;5.040456329;7.175731486;77.15;50.25;158.91
2;10;;;1;84.88;50.77;-158.54;7.756300665;3;7.756300665;14.93203215;84.88;50.77;158.54
2;10;1;1;1;90.83;51.34;-152.92;8.204376881;4;8.204376881;23.13640903;90.83;51.34;152.92
2;11;;;0;95.67;52.82;-152.42;5.085862759;0;0;0;95.67;52.82;152.42
2;11;;;0;100.75;52.58;-150.49;5.439567998;1;5.439567998;5.439567998;100.75;52.58;150.49
2;11;;;0;107.35;55.29;-151.04;7.155878702;2;7.155878702;12.5954467;107.35;55.29;151.04
2;11;;;0;117.22;56.39;-150.67;9.937997786;3;9.937997786;22.53344449;117.22;56.39;150.67
2;11;;;0;125.82;59.41;-150.27;9.123617704;4;9.123617704;31.65706219;125.82;59.41;150.27
2;11;G;0;0;131.28;62.18;-148.46;6.384402869;5;6.384402869;38.04146506;131.28;62.18;148.46
2;12;;;0;52.72;49.53;-167;81.70329063;0;0;0;52.72;49.53;167
2;12;;;0;52.54;49.14;-167.73;0.846994687;1;0.846994687;0.846994687;52.54;49.14;167.73
2;12;;;0;53.37;46.79;-171.15;4.231760863;2;4.231760863;5.07875555;53.37;46.79;171.15
2;12;;;0;54.46;43.25;-174.73;5.151320219;3;5.151320219;10.23007577;54.46;43.25;174.73
2;12;;;0;53.91;40.52;-179.32;5.368752183;4;5.368752183;15.59882795;53.91;40.52;179.32
2;12;;;0;54.14;37.42;-183.82;5.46926869;5;5.46926869;21.06809664;54.14;37.42;183.82
2;12;;;0;53.08;35.31;-189.66;6.299309486;6;6.299309486;27.36740613;53.08;35.31;189.66
2;12;;;0;52.09;32.2;-193.26;4.859238623;7;4.859238623;32.22664475;52.09;32.2;193.26
2;12;;;0;51.73;29.9;-196.34;3.860828927;8;3.860828927;36.08747368;51.73;29.9;196.34
2;12;G;0;0;51.24;26.28;-198.06;4.03768498;9;4.03768498;40.12515866;51.24;26.28;198.06
2;13;;;0;-22.49;-64.57;-166.88;121.0868606;0;0;0;-22.49;-64.57;166.88
2;13;;;0;-22.09;-65.83;-166.38;1.41336478;1;1.41336478;1.41336478;-22.09;-65.83;166.38
2;13;;;0;-21.89;-68.15;-169.12;3.595830919;2;3.595830919;5.009195699;-21.89;-68.15;169.12
2;13;;;0;-21.78;-76.3;-172.59;8.85863985;3;8.85863985;13.86783555;-21.78;-76.3;172.59
2;13;;;0;-20.69;-81.58;-174.01;5.575204032;4;5.575204032;19.44303958;-20.69;-81.58;174.01
2;13;;;0;-21.05;-88.44;-176.92;7.460382028;5;7.460382028;26.90342161;-21.05;-88.44;176.92
2;13;;;0;-19.27;-97.35;-178.15;9.168936689;6;9.168936689;36.0723583;-19.27;-97.35;178.15
2;13;;;0;-21.93;-106.9;-178.92;9.943389764;7;9.943389764;46.01574806;-21.93;-106.9;178.92
2;13;;;0;-19.92;-113.96;-177.95;7.404363578;8;7.404363578;53.42011164;-19.92;-113.96;177.95
2;13;;;0;-20.34;-120.17;-177.87;6.224700796;9;6.224700796;59.64481244;-20.34;-120.17;177.87
2;13;G;0;0;-19.63;-127.02;-175.42;7.309521188;10;7.309521188;66.95433362;-19.63;-127.02;175.42
2;14;;;2;-21.41;-66.23;-160.57;62.6028354;0;0;0;-21.41;-66.23;160.57
2;14;;;2;-21.31;-65.71;-160.98;0.669701426;1;0.669701426;0.669701426;-21.31;-65.71;160.98
2;14;;;2;-20.83;-65.3;-161.82;1.050761629;2;1.050761629;1.720463055;-20.83;-65.3;161.82
2;14;;;2;-21.15;-63.01;-163.23;2.708246665;3;2.708246665;4.42870972;-21.15;-63.01;163.23
2;14;;;2;-23.35;-58.87;-165.93;5.41013863;4;5.41013863;9.83884835;-23.35;-58.87;165.93
2;14;;;2;-27.08;-51.55;-172.21;10.3408752;5;10.3408752;20.17972355;-27.08;-51.55;172.21
2;14;;;2;-34.88;-41.53;-178.24;14.05707295;6;14.05707295;34.23679651;-34.88;-41.53;178.24
2;14;;;2;-41.19;-34.42;-181.59;10.0792212;7;10.0792212;44.31601771;-41.19;-34.42;181.59
2;14;2;2;2;-47.36;-27.01;-186.16;10.67060917;8;10.67060917;54.98662688;-47.36;-27.01;186.16
2;15;;;2;-5.77;-50.62;-166.3;51.78397242;0;0;0;-5.77;-50.62;166.3
2;15;;;2;-5.07;-50.39;-166.61;0.799374756;1;0.799374756;0.799374756;-5.07;-50.39;166.61
2;15;;;2;-3.97;-49.51;-167.81;1.850513442;2;1.850513442;2.649888198;-3.97;-49.51;167.81
2;15;;;2;-2.62;-47.86;-169.22;2.555992958;3;2.555992958;5.205881156;-2.62;-47.86;169.22
2;15;;;2;-0.82;-45.07;-171.52;4.039071676;4;4.039071676;9.244952831;-0.82;-45.07;171.52
2;15;;;2;1.85;-41.53;-174.19;5.175847757;5;5.175847757;14.42080059;1.85;-41.53;174.19
2;15;;;2;6.46;-35.91;-179.28;8.873815414;6;8.873815414;23.294616;6.46;-35.91;179.28
2;15;;;2;11.15;-31.98;-183.52;7.444366998;7;7.444366998;30.738983;11.15;-31.98;183.52
2;15;;;2;17.95;-28.97;-187.27;8.328421219;8;8.328421219;39.06740422;17.95;-28.97;187.27
2;15;2;2;2;26.3;-24.58;-192.55;10.81078166;9;10.81078166;49.87818587;26.3;-24.58;192.55
2;16;;;1;-6.82;-51.5;-167.15;49.66669709;0;0;0;-6.82;-51.5;167.15
2;16;;;1;-7.63;-50.79;-167.29;1.086185988;1;1.086185988;1.086185988;-7.63;-50.79;167.29
2;16;;;1;-9.18;-48.2;-168.54;3.266971074;2;3.266971074;4.353157062;-9.18;-48.2;168.54
2;16;;;1;-11.34;-44.21;-170.65;5.003778572;3;5.003778572;9.356935634;-11.34;-44.21;170.65
2;16;;;1;-14.01;-40.05;-174.65;6.358812782;4;6.358812782;15.71574842;-14.01;-40.05;174.65
2;16;;;1;-20.59;-32.86;-179.65;10.95410882;5;10.95410882;26.66985723;-20.59;-32.86;179.65
2;16;;;1;-27.09;-28.79;-184.26;8.94801654;6;8.94801654;35.61787377;-27.09;-28.79;184.26
2;16;;;1;-33.96;-23.84;-186.1;8.665160125;7;8.665160125;44.2830339;-33.96;-23.84;186.1
2;16;;;1;-43.05;-21.46;-186.53;9.406242608;8;9.406242608;53.68927651;-43.05;-21.46;186.53
2;16;1;1;1;-52.39;-19.27;-185.85;9.6173853;9;9.6173853;63.30666181;-52.39;-19.27;185.85
2;17;;;0;-7.74;-53.65;-169.7;58.62106618;0;0;0;-7.74;-53.65;169.7
2;17;;;0;-7.65;-53.28;-169.6;0.393700394;1;0.393700394;0.393700394;-7.65;-53.28;169.6
2;17;;;0;-7.48;-52.11;-170.29;1.368904672;2;1.368904672;1.762605065;-7.48;-52.11;170.29
2;17;;;0;-6.94;-51.31;-172.87;2.754632462;3;2.754632462;4.517237527;-6.94;-51.31;172.87
2;17;;;0;-6.14;-50.7;-177.9;5.129619869;4;5.129619869;9.646857396;-6.14;-50.7;177.9
2;17;;;0;-6.24;-51.38;-181.43;3.596289755;5;3.596289755;13.24314715;-6.24;-51.38;181.43
2;17;;;0;-5.36;-53.21;-187.73;6.619161578;6;6.619161578;19.86230873;-5.36;-53.21;187.73
2;17;;;0;-5.74;-57.11;-195.21;8.444216956;7;8.444216956;28.30652569;-5.74;-57.11;195.21
2;17;;;0;-5.93;-61.95;-201.28;7.765732419;8;7.765732419;36.0722581;-5.93;-61.95;201.28
2;17;;;0;-6.97;-64.64;-205.09;4.778472559;9;4.778472559;40.85073066;-6.97;-64.64;205.09
2;17;;;0;-7.73;-69.78;-210.46;7.472221892;10;7.472221892;48.32295256;-7.73;-69.78;210.46
2;17;;;0;-10.87;-77.1;-213.59;8.557972891;11;8.557972891;56.88092545;-10.87;-77.1;213.59
2;17;;;0;-13.09;-84.98;-212.93;8.213306277;12;8.213306277;65.09423172;-13.09;-84.98;212.93
2;17;;;0;-14.87;-89.41;-208.33;6.629728501;13;6.629728501;71.72396022;-14.87;-89.41;208.33
2;17;G;0;0;-19.3;-93.11;-204.61;6.86682605;14;6.86682605;78.59078627;-19.3;-93.11;204.61
2;18;;;0;-34.92;-55.49;-174.76;50.50021089;0;0;0;-34.92;-55.49;174.76
2;18;;;0;-34.03;-56.03;-175.05;1.080647954;1;1.080647954;1.080647954;-34.03;-56.03;175.05
2;18;;;0;-35.19;-55.15;-176.2;1.855397532;2;1.855397532;2.936045485;-35.19;-55.15;176.2
2;18;;;0;-35.36;-53.73;-179.23;3.350552193;3;3.350552193;6.286597679;-35.36;-53.73;179.23
2;18;;;0;-36.42;-51.69;-183.78;5.097813257;4;5.097813257;11.38441094;-36.42;-51.69;183.78
2;18;;;0;-37.45;-47.41;-186.84;5.361240528;5;5.361240528;16.74565146;-37.45;-47.41;186.84
2;18;;;0;-37.93;-40.56;-190.79;7.921830597;6;7.921830597;24.66748206;-37.93;-40.56;190.79
2;18;;;0;-37.23;-30.77;-195.29;10.79741173;7;10.79741173;35.46489379;-37.23;-30.77;195.29
2;18;;;0;-37.6;-21.05;-196.4;9.790168538;8;9.790168538;45.25506232;-37.6;-21.05;196.4
2;18;;;0;-35.28;-14.33;-196.61;7.112306236;9;7.112306236;52.36736856;-35.28;-14.33;196.61
2;18;;;0;-33.05;-2.61;-194.95;12.04520236;10;12.04520236;64.41257093;-33.05;-2.61;194.95
2;18;;;0;-29.56;6.68;-191.07;10.65544931;11;10.65544931;75.06802024;-29.56;6.68;191.07
2;18;;;0;-27.15;15.37;-189.53;9.148540867;12;9.148540867;84.2165611;-27.15;15.37;189.53
2;18;;;0;-22.78;24.31;-186.38;10.43757635;13;10.43757635;94.65413745;-22.78;24.31;186.38
2;18;;;0;-21.84;30.95;-185.71;6.739591976;14;6.739591976;101.3937294;-21.84;30.95;185.71
2;18;;;0;-18.65;35.51;-184.48;5.69935084;15;5.69935084;107.0930803;-18.65;35.51;184.48
2;18;;;0;-14.95;40.35;-184.99;6.11356688;16;6.11356688;113.2066471;-14.95;40.35;184.99
2;18;;;0;-11.23;43.88;-185.41;5.145454305;17;5.145454305;118.3521015;-11.23;43.88;185.41
2;18;;;0;-8.43;48.47;-186.05;5.414582163;18;5.414582163;123.7666836;-8.43;48.47;186.05
2;18;;;0;-4.83;51.3;-186.62;4.61452056;19;4.61452056;128.3812042;-4.83;51.3;186.62
2;18;;;0;-1.3;54.83;-187.61;5.089390926;20;5.089390926;133.4705951;-1.3;54.83;187.61
2;18;;;0;3.66;57.62;-188.75;5.803903859;21;5.803903859;139.274499;3.66;57.62;188.75
2;18;;;0;8.48;61.6;-188.2;6.274974104;22;6.274974104;145.5494731;8.48;61.6;188.2
2;18;;;0;13.5;63.6;-187.79;5.419271169;23;5.419271169;150.9687442;13.5;63.6;187.79
2;18;;;0;16.82;66.77;-183.93;5.99757451;24;5.99757451;156.9663187;16.82;66.77;183.93
2;18;;;0;22.26;68.79;-180.49;6.745932108;25;6.745932108;163.7122508;22.26;68.79;180.49
2;18;;;0;21.41;69.42;-179.49;1.455815922;26;1.455815922;165.1680668;21.41;69.42;179.49
2;18;;;0;24.48;71.43;-176.62;4.658529811;27;4.658529811;169.8265966;24.48;71.43;176.62
2;18;;;0;27.7;72.76;-174.45;4.10441226;28;4.10441226;173.9310088;27.7;72.76;174.45
2;18;;;0;31.02;74.54;-171.8;4.605789835;29;4.605789835;178.5367987;31.02;74.54;171.8
2;18;;;0;33.43;74.26;-170.51;2.747835512;30;2.747835512;181.2846342;33.43;74.26;170.51
2;18;;;0;36.26;75.96;-168.74;3.74590443;31;3.74590443;185.0305386;36.26;75.96;168.74
2;18;;;0;40.69;77.71;-167.71;4.873222753;32;4.873222753;189.9037614;40.69;77.71;167.71
2;18;;;0;46.45;80.31;-167.07;6.351944584;33;6.351944584;196.255706;46.45;80.31;167.07
2;18;;;0;52.43;80.24;-164.89;6.365351522;34;6.365351522;202.6210575;52.43;80.24;164.89
2;18;G;0;0;61.24;80.92;-162.1;9.266207423;35;9.266207423;211.8872649;61.24;80.92;162.1
2;19;;;2;-40.38;-54.19;-178.27;232.7134569;0;0;0;-40.38;-54.19;178.27
2;19;;;2;-40.72;-53.23;-178.76;1.130176977;1;1.130176977;1.130176977;-40.72;-53.23;178.76
2;19;;;2;-40.11;-51.45;-181.01;2.933087111;2;2.933087111;4.063264088;-40.11;-51.45;181.01
2;19;;;2;-40.26;-49.94;-183.19;2.656124997;3;2.656124997;6.719389085;-40.26;-49.94;183.19
2;19;;;2;-41.2;-45.14;-187.87;6.76949038;4;6.76949038;13.48887946;-41.2;-45.14;187.87
2;19;;;2;-42.41;-38.61;-193.98;9.024250661;5;9.024250661;22.51313013;-42.41;-38.61;193.98
2;19;;;2;-45.66;-30.36;-194.79;8.903993486;6;8.903993486;31.41712361;-45.66;-30.36;194.79
2;19;2;2;2;-48.86;-21.16;-192.7;9.962334064;7;9.962334064;41.37945768;-48.86;-21.16;192.7
2;20;;;1;-40.12;-53.33;-170.75;39.91364428;0;0;0;-40.12;-53.33;170.75
2;20;;;1;-40.78;-53.36;-169.78;1.173626857;1;1.173626857;1.173626857;-40.78;-53.36;169.78
2;20;;;1;-43.77;-52.47;-170.25;3.154853404;2;3.154853404;4.328480261;-43.77;-52.47;170.25
2;20;;;1;-49.18;-51.37;-172.35;5.906614936;3;5.906614936;10.2350952;-49.18;-51.37;172.35
2;20;;;1;-58.07;-52.62;-174.17;9.160076419;4;9.160076419;19.39517162;-58.07;-52.62;174.17
2;20;;;1;-70.54;-57.82;-175.03;13.53811287;5;13.53811287;32.93328448;-70.54;-57.82;175.03
2;20;;;1;-80.04;-65.7;-168.61;13.91261298;6;13.91261298;46.84589747;-80.04;-65.7;168.61
2;20;;;1;-90.31;-69.21;-170.44;11.00644811;7;11.00644811;57.85234558;-90.31;-69.21;170.44
2;20;;;1;-105.14;-73.27;-166;16.00394014;8;16.00394014;73.85628572;-105.14;-73.27;166
2;20;;;1;-115.38;-79.08;-164.49;11.86986942;9;11.86986942;85.72615513;-115.38;-79.08;164.49
2;20;;;1;-123.25;-83.19;-164.7;8.881052866;10;8.881052866;94.607208;-123.25;-83.19;164.7
2;20;;;1;-131.26;-89.23;-169.48;11.11260995;11;11.11260995;105.719818;-131.26;-89.23;169.48
2;20;;;1;-139.58;-86.97;-176.64;11.20694428;12;11.20694428;116.9267622;-139.58;-86.97;176.64
2;20;;;1;-144.66;-86.73;-180.49;6.378597024;13;6.378597024;123.3053593;-144.66;-86.73;180.49
2;20;;;1;-149.42;-82.02;-183.84;7.487603088;14;7.487603088;130.7929623;-149.42;-82.02;183.84
2;20;;;1;-150.48;-77.41;-189.94;7.719177417;15;7.719177417;138.5121398;-150.48;-77.41;189.94
