26;0;0
0;57.77;38.5133333333333
0;92.432;61.6213333333333
0;127.094;84.7293333333333
6;161.756;107.837333333333
19;196.418;130.945333333333
0;231.08;154.053333333333
3;231.08;154.053333333333
0;231.08;154.053333333333
18;231.08;154.053333333333
25;231.08;154.053333333333
6;231.08;154.053333333333
18;231.08;154.053333333333
7;231.08;154.053333333333
1;231.08;154.053333333333
0;231.08;154.053333333333
0;231.08;154.053333333333
0;231.08;154.053333333333
0;231.08;154.053333333333
2;202.195;134.796666666667
0;173.31;115.54
0;144.425;96.2833333333333
0;115.54;77.0266666666667
0;86.655;57.77
0;57.77;38.5133333333333
0;28.885;19.2566666666667
0;0;0
