24;0;0
0;26.765;17.8433333333333
0;42.824;28.5493333333333
0;58.883;39.2553333333333
3;74.942;49.9613333333333
9;91.001;60.6673333333333
0;107.06;71.3733333333333
0;107.06;71.3733333333333
14;107.06;71.3733333333333
0;107.06;71.3733333333333
13;107.06;71.3733333333333
2;107.06;71.3733333333333
2;107.06;71.3733333333333
7;107.06;71.3733333333333
4;107.06;71.3733333333333
2;107.06;71.3733333333333
2;107.06;71.3733333333333
1;93.6775;62.4516666666667
0;80.295;53.53
0;66.9125;44.6083333333333
0;53.53;35.6866666666667
0;40.1475;26.765
0;26.765;17.8433333333333
0;13.3825;8.92166666666667
0;0;0
