-800;0;0;12
-700;0;0;12
-600;0;0;12
-500;0;0;12
-400;0;0;12
-300;0;0;12
-200;0;0;12
-100;0;0;12
0;0;0;12
100;0;0;12
200;0;0;12
300;0;0;12
400;0;0;12
500;0;0;12
600;0;0;12
700;0;0;12
800;0;0;12
900;0;0;12
