24;0;0
0;79.235;52.8233333333333
0;126.776;84.5173333333333
0;174.317;116.211333333333
1;221.858;147.905333333333
0;269.399;179.599333333333
5;316.94;211.293333333333
4;316.94;211.293333333333
2;316.94;211.293333333333
1;316.94;211.293333333333
3;316.94;211.293333333333
3;316.94;211.293333333333
0;316.94;211.293333333333
0;316.94;211.293333333333
1;316.94;211.293333333333
1;316.94;211.293333333333
0;316.94;211.293333333333
0;277.3225;184.881666666667
0;237.705;158.47
0;198.0875;132.058333333333
0;158.47;105.646666666667
0;118.8525;79.235
0;79.235;52.8233333333333
0;39.6175;26.4116666666667
0;0;0
