0;0;0;12
110;0;0;12
220;0;0;12
330;0;0;12
440;0;0;12
550;0;0;12
660;0;0;12
770;0;0;12
880;0;0;12
990;0;0;12
1100;0;0;12
1210;0;0;12
0;200;0;12
110;200;0;12
220;200;0;12
330;200;0;12
440;200;0;12
550;200;0;12
660;200;0;12
770;200;0;12
880;200;0;12
990;200;0;12
1100;200;0;12
1210;200;0;12
