22;0,00;0,00;0
0;99,80;61,96;66
0;94,80;58,86;66
2;98,50;61,15;66
5;92,50;57,43;66
5;91,67;56,91;66
5;85,83;53,29;66
5;79,00;49,05;66
3;75,83;47,08;66
2;69,67;43,25;66
2;56,67;35,18;66
2;49,17;30,52;66
1;38,00;23,59;66
0;25,83;16,04;0
0;13,67;8,48;0
0;13,67;8,48;0
0;13,67;8,48;0
0;13,67;8,48;0
0;13,67;8,48;0
0;13,67;8,48;0
0;13,67;8,48;0
0;13,67;8,48;0
