Plant_Nb;Cane_nb;Req;Intermediate;Type;X;Y;Z;Inter;Row;L_Internode;L_Cumulated;Xabs;Yabs;Zabs
2;2;;;0;-21.31;-1.43;-58.52;1.367077174;1;1.367077174;1.367077174;-21.31;-1.43;58.52
2;2;;;0;-24.23;0.82;-58.46;3.686800781;2;3.686800781;5.053877955;-24.23;0.82;58.46
2;2;;;0;-26.1;5.4;-57.77;4.994937437;3;4.994937437;10.04881539;-26.1;5.4;57.77
2;2;;;0;-28.83;8.71;-56.37;4.513202854;4;4.513202854;14.56201825;-28.83;8.71;56.37
2;2;;;0;-30.69;13.96;-54.01;6.049107372;5;6.049107372;20.61112562;-30.69;13.96;54.01
2;2;G;0;0;-34.12;17.02;-53.63;4.612255414;6;4.612255414;25.22338103;-34.12;17.02;53.63
2;3;;;1;-20.7;-2.69;-58.93;24.42683975;0;0;0;-20.7;-2.69;58.93
2;3;;;1;-21.16;-2.54;-59.29;0.603075451;1;0.603075451;0.603075451;-21.16;-2.54;59.29
2;3;;;1;-21.75;-1.84;-60.54;1.549386976;2;1.549386976;2.152462427;-21.75;-1.84;60.54
2;3;;;1;-23.81;-0.28;-63.72;4.09751144;3;4.09751144;6.249973867;-23.81;-0.28;63.72
2;3;;;1;-27.16;3.02;-69.87;7.741769823;4;7.741769823;13.99174369;-27.16;3.02;69.87
2;3;;;1;-31.81;4.04;-77.36;8.874852111;5;8.874852111;22.8665958;-31.81;4.04;77.36
2;3;;;1;-35.91;5.47;-85.03;8.813841387;6;8.813841387;31.68043719;-35.91;5.47;85.03
2;3;;;1;-38.56;2.38;-93.33;9.244490251;7;9.244490251;40.92492744;-38.56;2.38;93.33
2;3;;;1;-39.67;3.1;-104.17;10.92044413;8;10.92044413;51.84537157;-39.67;3.1;104.17
2;3;;;1;-42.28;3.22;-112.17;8.415848145;9;8.415848145;60.26121972;-42.28;3.22;112.17
2;3;;;1;-45.37;6.47;-121.37;10.23477406;10;10.23477406;70.49599377;-45.37;6.47;121.37
2;3;;;1;-48.51;6.11;-130.31;9.482236023;11;9.482236023;79.9782298;-48.51;6.11;130.31
2;3;;;1;-52.33;8.09;-137.72;8.568599652;12;8.568599652;88.54682945;-52.33;8.09;137.72
2;3;;;1;-56.25;8;-147.86;10.871711;13;10.871711;99.41854044;-56.25;8;147.86
2;3;;;1;-58.6;6.03;-154.3;7.132811507;14;7.132811507;106.551352;-58.6;6.03;154.3
2;3;;;1;-57.72;3;-160.21;6.699507445;15;6.699507445;113.2508594;-57.72;3;160.21
2;3;;;1;-56.49;-1.89;-166.74;8.250206058;16;8.250206058;121.5010655;-56.49;-1.89;166.74
2;3;;;1;-52.49;-5.79;-171.6;7.404701209;17;7.404701209;128.9057667;-52.49;-5.79;171.6
2;3;;;1;-50.56;-11.75;-174.8;7.034664171;18;7.034664171;135.9404308;-50.56;-11.75;174.8
2;3;;;1;-44.51;-18.32;-178.36;9.614624278;19;9.614624278;145.5550551;-44.51;-18.32;178.36
2;3;;;1;-41.45;-25.84;-181.64;8.756277748;20;8.756277748;154.3113329;-41.45;-25.84;181.64
2;3;1;1;1;-35.72;-31.71;-184.8;8.790642752;21;8.790642752;163.1019756;-35.72;-31.71;184.8
2;4;;;2;-20.89;-4.57;-62.51;126.1402101;0;0;0;-20.89;-4.57;62.51
2;4;;;2;-20.71;-4.81;-62.57;0.305941171;1;0.305941171;0.305941171;-20.71;-4.81;62.57
2;4;;;2;-20.22;-5.32;-63.73;1.358602223;2;1.358602223;1.664543394;-20.22;-5.32;63.73
2;4;;;2;-18.7;-5.16;-67.55;4.114413688;3;4.114413688;5.778957082;-18.7;-5.16;67.55
2;4;;;2;-16.57;-4.22;-73.47;6.361359918;4;6.361359918;12.140317;-16.57;-4.22;73.47
2;4;;;2;-14.56;-2.74;-81.67;8.571493452;5;8.571493452;20.71181045;-14.56;-2.74;81.67
2;4;;;2;-10.07;-1.2;-89.81;9.422913562;6;9.422913562;30.13472401;-10.07;-1.2;89.81
2;4;;;2;-7.36;0.67;-101.71;12.34710492;7;12.34710492;42.48182894;-7.36;0.67;101.71
2;4;;;2;-3.77;2.22;-111.7;10.72803337;8;10.72803337;53.20986231;-3.77;2.22;111.7
2;4;;;2;-4.09;2.9;-123.35;11.67421518;9;11.67421518;64.88407749;-4.09;2.9;123.35
2;4;;;2;-2.55;4.5;-138.7;15.50980658;10;15.50980658;80.39388406;-2.55;4.5;138.7
2;4;;;2;-4.93;5.22;-149.34;10.92668294;11;10.92668294;91.320567;-4.93;5.22;149.34
2;4;;;2;-5.4;4.63;-160.83;11.51473404;12;11.51473404;102.835301;-5.4;4.63;160.83
2;4;;;2;-8.97;3.28;-174.82;14.50129305;13;14.50129305;117.3365941;-8.97;3.28;174.82
2;4;;;2;-10.89;-0.45;-185.13;11.13083106;14;11.13083106;128.4674251;-10.89;-0.45;185.13
2;4;2;2;2;-17.13;-4.18;-193.18;10.84679676;15;10.84679676;139.3142219;-17.13;-4.18;193.18
2;5;;;2;-18.18;-2.59;-61.89;131.3038259;0;0;0;-18.18;-2.59;61.89
2;5;;;2;-18.08;-2.92;-62.13;0.420119031;1;0.420119031;0.420119031;-18.08;-2.92;62.13
2;5;;;2;-18.11;-3.68;-62.96;1.125788612;2;1.125788612;1.545907643;-18.11;-3.68;62.96
2;5;;;2;-18.14;-4.54;-65.42;2.606165766;3;2.606165766;4.152073409;-18.14;-4.54;65.42
2;5;;;2;-18.5;-6.17;-70.43;5.280776458;4;5.280776458;9.432849867;-18.5;-6.17;70.43
2;5;;;2;-18.17;-5.47;-76.89;6.506189361;5;6.506189361;15.93903923;-18.17;-5.47;76.89
2;5;;;2;-19.12;-4.22;-84.68;7.9466408;6;7.9466408;23.88568003;-19.12;-4.22;84.68
2;5;;;2;-18.86;-0.87;-95.36;11.19609307;7;11.19609307;35.0817731;-18.86;-0.87;95.36
2;5;;;2;-19.91;0.69;-104.49;9.321641486;8;9.321641486;44.40341458;-19.91;0.69;104.49
2;5;;;2;-18.65;2.25;-112.95;8.694411999;9;8.694411999;53.09782658;-18.65;2.25;112.95
2;5;;;2;-17.35;3.32;-124.31;11.4840977;10;11.4840977;64.58192428;-17.35;3.32;124.31
2;5;;;2;-14.9;3.38;-133.32;9.337355086;11;9.337355086;73.91927937;-14.9;3.38;133.32
2;5;;;2;-13.29;3.67;-145.62;12.40831173;12;12.40831173;86.3275911;-13.29;3.67;145.62
2;5;;;2;-11.3;3.55;-155.45;10.03012463;13;10.03012463;96.35771572;-11.3;3.55;155.45
2;5;;;2;-11.72;2.38;-165.35;9.977740225;14;9.977740225;106.3354559;-11.72;2.38;165.35
2;5;;;2;-10.51;-0.8;-177.97;13.07061207;15;13.07061207;119.406068;-10.51;-0.8;177.97
2;5;;;2;-11.45;-5.58;-186.85;10.12849446;16;10.12849446;129.5345625;-11.45;-5.58;186.85
2;5;;;2;-11.35;-11.4;-192.12;7.852088894;17;7.852088894;137.3866514;-11.35;-11.4;192.12
2;5;2;2;2;-13.74;-20.39;-194.27;9.547497054;18;9.547497054;146.9341484;-13.74;-20.39;194.27
2;6;;;0;-14.19;-3.5;-59.37;135.9539797;0;0;0;-14.19;-3.5;59.37
2;6;;;0;-14.44;-3.39;-59.5;0.302489669;1;0.302489669;0.302489669;-14.44;-3.39;59.5
2;6;;;0;-15.53;-2.39;-61.23;2.276181012;2;2.276181012;2.578670681;-15.53;-2.39;61.23
2;6;;;0;-16.3;-0.65;-65.12;4.330427231;3;4.330427231;6.909097912;-16.3;-0.65;65.12
2;6;;;0;-18.66;1.27;-72.54;8.019501231;4;8.019501231;14.92859914;-18.66;1.27;72.54
2;6;;;0;-20.82;3.54;-78.34;6.592306122;5;6.592306122;21.52090526;-20.82;3.54;78.34
2;6;;;0;-24.07;4.65;-86.52;8.871696568;6;8.871696568;30.39260183;-24.07;4.65;86.52
2;6;;;0;-25.22;5.7;-94.18;7.816687278;7;7.816687278;38.20928911;-25.22;5.7;94.18
2;6;;;0;-26.91;5.85;-101.14;7.163811834;8;7.163811834;45.37310095;-26.91;5.85;101.14
2;6;;;0;-29.52;7.17;-107.26;6.782986068;9;6.782986068;52.15608701;-29.52;7.17;107.26
2;6;;;0;-33.78;7.89;-115.69;9.472639548;10;9.472639548;61.62872656;-33.78;7.89;115.69
2;6;G;0;0;-37.46;7.85;-120.39;5.969422083;11;5.969422083;67.59814864;-37.46;7.85;120.39
2;7;;;1;-11.08;-1.9;-61.76;65.02648537;0;0;0;-11.08;-1.9;61.76
2;7;;;1;-10.45;-1.5;-62.33;0.939042065;1;0.939042065;0.939042065;-10.45;-1.5;62.33
2;7;;;1;-8.98;-1.51;-65.81;3.777750653;2;3.777750653;4.716792719;-8.98;-1.51;65.81
2;7;;;1;-6.39;-1.66;-73.46;8.077939094;3;8.077939094;12.79473181;-6.39;-1.66;73.46
2;7;;;1;-4.14;-1.42;-82.04;8.873359003;4;8.873359003;21.66809082;-4.14;-1.42;82.04
2;7;;;1;-1.43;1.51;-91.37;10.14780272;5;10.14780272;31.81589353;-1.43;1.51;91.37
2;7;;;1;2.37;4.06;-99.88;9.662432406;6;9.662432406;41.47832594;2.37;4.06;99.88
2;7;1;1;1;5.8;7.33;-108.73;10.03893919;7;10.03893919;51.51726513;5.8;7.33;108.73
2;8;;;2;-10.8;-4.47;-62.31;50.69138388;0;0;0;-10.8;-4.47;62.31
2;8;;;2;-10.66;-4.84;-62.21;0.408044115;1;0.408044115;0.408044115;-10.66;-4.84;62.21
2;8;;;2;-10.21;-5.96;-63.75;1.956655309;2;1.956655309;2.364699425;-10.21;-5.96;63.75
2;8;;;2;-8.5;-7.13;-67.8;4.549230704;3;4.549230704;6.913930129;-8.5;-7.13;67.8
2;8;;;2;-7.03;-7.18;-74.02;6.391541285;4;6.391541285;13.30547141;-7.03;-7.18;74.02
2;8;;;2;-3.46;-5.84;-82.31;9.124943835;5;9.124943835;22.43041525;-3.46;-5.84;82.31
2;8;;;2;-1.51;-2.21;-92.43;10.926747;6;10.926747;33.35716225;-1.51;-2.21;92.43
2;8;;;2;2.06;1.34;-102.08;10.8843879;7;10.8843879;44.24155015;2.06;1.34;102.08
2;8;;;2;4.39;3.46;-115.65;13.9308363;8;13.9308363;58.17238645;4.39;3.46;115.65
2;8;;;2;7.15;3.47;-127.18;11.85574123;9;11.85574123;70.02812768;7.15;3.47;127.18
2;8;;;2;6.95;1.52;-138.06;11.05517526;10;11.05517526;81.08330293;6.95;1.52;138.06
2;8;2;2;2;9.23;-1.12;-151.28;13.67246869;11;13.67246869;94.75577162;9.23;-1.12;151.28
2;9;;;0;-0.87;1.47;-56.64;95.21264464;0;0;0;-0.87;1.47;56.64
2;9;;;0;-0.93;1.83;-57.06;0.55641711;1;0.55641711;0.55641711;-0.93;1.83;57.06
2;9;;;0;-0.84;3.43;-58.19;1.960867155;2;1.960867155;2.517284265;-0.84;3.43;58.19
2;9;;;0;0.03;5.76;-58.87;2.578410363;3;2.578410363;5.095694628;0.03;5.76;58.87
2;9;;;0;0.89;9.1;-60.19;3.69291213;4;3.69291213;8.788606758;0.89;9.1;60.19
2;9;;;0;2.5;13.08;-60.44;4.300581356;5;4.300581356;13.08918811;2.5;13.08;60.44
2;9;;;0;3.55;16.83;-60.62;3.898384281;6;3.898384281;16.98757239;3.55;16.83;60.62
2;9;;;0;5.28;20.55;-60.85;4.109038817;7;4.109038817;21.09661121;5.28;20.55;60.85
2;9;;;0;5.39;24.71;-61.04;4.165789241;8;4.165789241;25.26240045;5.39;24.71;61.04
2;9;G;0;0;8.06;28.77;-62.56;5.091453623;9;5.091453623;30.35385408;8.06;28.77;62.56
2;10;;;2;-3.37;5.91;-56.63;26.23717592;0;0;0;-3.37;5.91;56.63
2;10;;;2;-3.1;5.91;-56.93;0.403608721;1;0.403608721;0.403608721;-3.1;5.91;56.93
2;10;;;2;-2.7;5.87;-58.12;1.256065285;2;1.256065285;1.659674006;-2.7;5.87;58.12
2;10;;;2;-2.55;6.13;-60.83;2.726572941;3;2.726572941;4.386246947;-2.55;6.13;60.83
2;10;;;2;-2.83;5.76;-65.61;4.802468115;4;4.802468115;9.188715062;-2.83;5.76;65.61
2;10;;;2;-3.11;5.23;-70.7;5.125173168;5;5.125173168;14.31388823;-3.11;5.23;70.7
2;10;;;2;-4.29;4.02;-78.17;7.658811918;6;7.658811918;21.97270015;-4.29;4.02;78.17
2;10;;;2;-3.82;3.2;-88.11;9.984833499;7;9.984833499;31.95753365;-3.82;3.2;88.11
2;10;;;2;-3.34;3.57;-96.62;8.5315532;8;8.5315532;40.48908685;-3.34;3.57;96.62
2;10;;;2;-2.2;6.52;-104.59;8.574555382;9;8.574555382;49.06364223;-2.2;6.52;104.59
2;10;2;2;2;1.8;9.73;-113.67;10.42835078;10;10.42835078;59.49199301;1.8;9.73;113.67
2;11;;;1;1.48;-1.72;-55.86;58.93386972;0;0;0;1.48;-1.72;55.86
2;11;;;1;1.21;-1.72;-55.87;0.270185122;1;0.270185122;0.270185122;1.21;-1.72;55.87
2;11;;;1;0.52;-2.3;-57.11;1.533003588;2;1.533003588;1.803188709;0.52;-2.3;57.11
2;11;;;1;-3.82;-6.19;-74.51;18.35014169;3;18.35014169;20.1533304;-3.82;-6.19;74.51
2;11;;;1;-6.55;-3.03;-85.05;11.33711163;4;11.33711163;31.49044202;-6.55;-3.03;85.05
2;11;;;1;-6.45;-2.31;-92.57;7.55505129;5;7.55505129;39.04549331;-6.45;-2.31;92.57
2;11;;;1;-6.67;-4.32;-99.77;7.478535953;6;7.478535953;46.52402927;-6.67;-4.32;99.77
2;11;;;1;-5.62;-11.83;-104.71;9.050204418;7;9.050204418;55.57423368;-5.62;-11.83;104.71
2;11;1;1;1;-6.9;-17.72;-108.44;7.088257896;8;7.088257896;62.66249158;-6.9;-17.72;108.44
2;12;;;2;3.14;-1.71;-56.72;55.06432693;0;0;0;3.14;-1.71;56.72
2;12;;;2;3.63;-2.45;-57.67;1.300076921;1;1.300076921;1.300076921;3.63;-2.45;57.67
2;12;;;2;4.07;-2.89;-58.86;1.342870061;2;1.342870061;2.642946982;4.07;-2.89;58.86
2;12;;;2;4.93;-4.27;-62.68;4.151674361;3;4.151674361;6.794621343;4.93;-4.27;62.68
2;12;;;2;5.95;-4.74;-68.18;5.613492674;4;5.613492674;12.40811402;5.95;-4.74;68.18
2;12;;;2;6.18;-5.85;-76.69;8.585167442;5;8.585167442;20.99328146;6.18;-5.85;76.69
2;12;;;2;7.47;-3.6;-86.75;10.38894605;6;10.38894605;31.38222751;7.47;-3.6;86.75
2;12;;;2;7.44;-0.98;-96.31;9.912562736;7;9.912562736;41.29479024;7.44;-0.98;96.31
2;12;;;2;9.08;2.33;-105.44;9.848989796;8;9.848989796;51.14378004;9.08;2.33;105.44
2;12;;;2;7.7;3.73;-119.35;14.04822053;9;14.04822053;65.19200057;7.7;3.73;119.35
2;12;;;2;7.9;2.37;-129.14;9.886035606;10;9.886035606;75.07803617;7.9;2.37;129.14
2;12;;;2;4.63;1.02;-142.05;13.38594412;11;13.38594412;88.46398029;4.63;1.02;142.05
2;12;;;2;3.15;0.89;-156.57;14.59581104;12;14.59581104;103.0597913;3.15;0.89;156.57
2;12;;;2;-0.71;1.07;-169.26;13.26529683;13;13.26529683;116.3250882;-0.71;1.07;169.26
2;12;;;2;-6.67;-0.86;-182.96;15.0644117;14;15.0644117;131.3894999;-6.67;-0.86;182.96
2;12;;;2;-12.73;-5.7;-190.63;10.90770828;15;10.90770828;142.2972082;-12.73;-5.7;190.63
2;12;2;2;2;-14.94;-12.22;-196.77;9.224646335;16;9.224646335;151.5218545;-14.94;-12.22;196.77
2;13;;;1;10.16;2.59;-56.12;143.6376295;0;0;0;10.16;2.59;56.12
2;13;;;1;10.89;2.73;-57.72;1.764227876;1;1.764227876;1.764227876;10.89;2.73;57.72
2;13;;;1;11.98;1.52;-62.12;4.691716104;2;4.691716104;6.45594398;11.98;1.52;62.12
2;13;;;1;11.86;0.19;-68.99;6.998585571;3;6.998585571;13.45452955;11.86;0.19;68.99
2;13;;;1;12.41;0.18;-76.54;7.57001321;4;7.57001321;21.02454276;12.41;0.18;76.54
2;13;;;1;10.27;0.84;-85.59;9.322966266;5;9.322966266;30.34750903;10.27;0.84;85.59
2;13;;;1;8.39;3.62;-98.69;13.52304699;6;13.52304699;43.87055602;8.39;3.62;98.69
2;13;;;1;6.85;5.74;-107.84;9.517799115;7;9.517799115;53.38835514;6.85;5.74;107.84
2;13;;;1;11.36;5.91;-119.63;12.62430592;8;12.62430592;66.01266106;11.36;5.91;119.63
2;13;;;1;20.19;1.63;-130.45;14.60683744;9;14.60683744;80.6194985;20.19;1.63;130.45
2;13;;;1;34.86;0.86;-145.07;20.72549638;10;20.72549638;101.3449949;34.86;0.86;145.07
2;13;1;1;1;42.75;-3.53;-154.98;13.40642756;11;13.40642756;114.7514224;42.75;-3.53;154.98
2;14;;;0;9.69;3.4;-56.45;104.1592502;0;0;0;9.69;3.4;56.45
2;14;;;0;11.06;3.72;-56.83;1.457292009;1;1.457292009;1.457292009;11.06;3.72;56.83
2;14;;;0;12.49;3.69;-57.84;1.750971159;2;1.750971159;3.208263168;12.49;3.69;57.84
2;14;;;0;14.43;3.46;-60.32;3.157039753;3;3.157039753;6.365302921;14.43;3.46;60.32
2;14;;;0;17.61;2.04;-65.48;6.225303205;4;6.225303205;12.59060613;17.61;2.04;65.48
2;14;;;0;21.24;1.65;-72.53;7.939237999;5;7.939237999;20.52984413;21.24;1.65;72.53
2;14;;;0;26.15;0.61;-81.63;10.39229041;6;10.39229041;30.92213454;26.15;0.61;81.63
2;14;;;0;31.66;1.38;-92.59;12.29124078;7;12.29124078;43.21337532;31.66;1.38;92.59
2;14;;;0;34.18;0.23;-104.17;11.9066914;8;11.9066914;55.12006672;34.18;0.23;104.17
2;14;;;0;36.29;1.41;-111.26;7.490834399;9;7.490834399;62.61090112;36.29;1.41;111.26
2;14;;;0;37.78;0.54;-122.26;11.13449595;10;11.13449595;73.74539706;37.78;0.54;122.26
2;14;;;0;43.25;0.13;-134.13;13.07615769;11;13.07615769;86.82155476;43.25;0.13;134.13
2;14;;;0;46.54;-3.02;-143.72;10.61671795;12;10.61671795;97.4382727;46.54;-3.02;143.72
2;14;;;0;52.25;-4.36;-151.16;9.473821826;13;9.473821826;106.9120945;52.25;-4.36;151.16
2;14;;;0;60.6;-11.05;-160.37;14.11746082;14;14.11746082;121.0295554;60.6;-11.05;160.37
2;14;;;0;69.59;-14.78;-164.51;10.57698445;15;10.57698445;131.6065398;69.59;-14.78;164.51
2;14;;;0;75.76;-16.18;-170.41;8.650947925;16;8.650947925;140.2574877;75.76;-16.18;170.41
2;14;G;0;0;85.2;-19.09;-174.85;10.83029547;17;10.83029547;151.0877832;85.2;-19.09;174.85
2;15;;;1;18.95;-3.38;-61.75;132.0131683;0;0;0;18.95;-3.38;61.75
2;15;;;1;19.18;-3.97;-61.8;0.635216499;1;0.635216499;0.635216499;19.18;-3.97;61.8
2;15;;;1;19.4;-4.26;-62.37;0.676313537;2;0.676313537;1.311530035;19.4;-4.26;62.37
2;15;;;1;18.6;-5.43;-65.1;3.076003901;3;3.076003901;4.387533936;18.6;-5.43;65.1
2;15;;;1;17.47;-6.05;-69.43;4.517764934;4;4.517764934;8.905298871;17.47;-6.05;69.43
2;15;;;1;14.7;-5.49;-75.71;6.886573894;5;6.886573894;15.79187276;14.7;-5.49;75.71
2;15;;;1;12.33;-3.5;-85.14;9.924812341;6;9.924812341;25.71668511;12.33;-3.5;85.14
2;15;;;1;9.07;-1.14;-92.86;8.70606685;7;8.70606685;34.42275196;9.07;-1.14;92.86
2;15;;;1;7.43;1.33;-101.04;8.700741348;8;8.700741348;43.1234933;7.43;1.33;101.04
2;15;;;1;3.41;2.85;-111.99;11.7632181;9;11.7632181;54.8867114;3.41;2.85;111.99
2;15;;;1;2.1;2.99;-123.59;11.67457494;10;11.67457494;66.56128634;2.1;2.99;123.59
2;15;;;1;0.85;2.26;-137.98;14.46262424;11;14.46262424;81.02391058;0.85;2.26;137.98
2;15;;;1;2.57;1.34;-150.73;12.89834486;12;12.89834486;93.92225544;2.57;1.34;150.73
2;15;;;1;1.69;1.36;-160.4;9.709979403;13;9.709979403;103.6322348;1.69;1.36;160.4
2;15;;;1;-0.09;0.44;-173.27;13.02504127;14;13.02504127;116.6572761;-0.09;0.44;173.27
2;15;;;1;-4.55;-2.85;-182.43;10.70613376;15;10.70613376;127.3634099;-4.55;-2.85;182.43
2;15;;;1;-6.21;-9.01;-189.2;9.302370666;16;9.302370666;136.6657805;-6.21;-9.01;189.2
2;15;1;1;1;-11.67;-15.9;-194.14;10.0840121;17;10.0840121;146.7497926;-11.67;-15.9;194.14
2;16;;;1;24.02;3.82;-62.49;137.8200892;0;0;0;24.02;3.82;62.49
2;16;;;1;24.16;3.37;-62.35;0.491629942;1;0.491629942;0.491629942;24.16;3.37;62.35
2;16;;;1;24.68;3.25;-62.45;0.542954878;2;0.542954878;1.034584821;24.68;3.25;62.45
2;16;;;1;26.8;2.27;-63.07;2.416443668;3;2.416443668;3.451028488;26.8;2.27;63.07
2;16;;;1;31.01;2.48;-63.49;4.236106703;4;4.236106703;7.687135192;31.01;2.48;63.49
2;16;;;1;35.76;1.48;-64.45;4.948141065;5;4.948141065;12.63527626;35.76;1.48;64.45
2;16;;;1;39.77;3.63;-66.65;5.053968738;6;5.053968738;17.68924499;39.77;3.63;66.65
2;16;;;1;44.87;5.48;-71.41;7.217347158;7;7.217347158;24.90659215;44.87;5.48;71.41
2;16;;;1;49.36;9.03;-77.8;8.578735338;8;8.578735338;33.48532749;49.36;9.03;77.8
2;16;;;1;54.83;13.2;-83.95;9.226716642;9;9.226716642;42.71204413;54.83;13.2;83.95
2;16;;;1;60.91;21.63;-93.98;14.44410606;10;14.44410606;57.1561502;60.91;21.63;93.98
2;16;1;1;1;65.39;27.9;-103.22;12.0316624;11;12.0316624;69.18781259;65.39;27.9;103.22
2;17;;;2;23.49;4.6;-64.25;61.78317651;0;0;0;23.49;4.6;64.25
2;17;;;2;21.97;4.06;-64.9;1.739108967;1;1.739108967;1.739108967;21.97;4.06;64.9
2;17;;;2;21.21;4.42;-66.19;1.539902594;2;1.539902594;3.279011562;21.21;4.42;66.19
2;17;;;2;20.34;3.71;-69.4;3.400749917;3;3.400749917;6.679761479;20.34;3.71;69.4
2;17;;;2;18.84;3.81;-74.06;4.896488538;4;4.896488538;11.57625002;18.84;3.81;74.06
2;17;;;2;17.91;2.71;-77.09;3.354966468;5;3.354966468;14.93121648;17.91;2.71;77.09
2;17;;;2;20.31;1.85;-87.18;10.40709854;6;10.40709854;25.33831502;20.31;1.85;87.18
2;17;;;2;21.19;1.06;-98.73;11.61038328;7;11.61038328;36.94869831;21.19;1.06;98.73
2;17;;;2;22.16;2.67;-112.35;13.74908724;8;13.74908724;50.69778555;22.16;2.67;112.35
2;17;;;2;23.92;1.03;-123.55;11.45544412;9;11.45544412;62.15322967;23.92;1.03;123.55
2;17;;;2;27.95;1.05;-136.66;13.71544385;10;13.71544385;75.86867352;27.95;1.05;136.66
2;17;;;2;33.31;-0.63;-145.04;10.08842902;11;10.08842902;85.95710254;33.31;-0.63;145.04
2;17;;;2;39.9;-0.36;-149.82;8.145514103;12;8.145514103;94.10261664;39.9;-0.36;149.82
2;17;;;2;48.87;-1;-151.91;9.232475291;13;9.232475291;103.3350919;48.87;-1;151.91
2;17;;;2;53.65;-1.11;-150.81;4.906169585;14;4.906169585;108.2412615;53.65;-1.11;150.81
2;17;;;2;55.57;-1.2;-146.13;5.059337901;15;5.059337901;113.3005994;55.57;-1.2;146.13
2;17;;;2;58.27;-1.63;-142.23;4.762866784;16;4.762866784;118.0634662;58.27;-1.63;142.23
2;17;;;2;59.63;-1.85;-138.72;3.770689592;17;3.770689592;121.8341558;59.63;-1.85;138.72
2;17;;;2;62.8;-2.33;-135.35;4.651472885;18;4.651472885;126.4856287;62.8;-2.33;135.35
2;17;;;2;66.11;-3.78;-128.83;7.454461751;19;7.454461751;133.9400904;66.11;-3.78;128.83
2;17;;;2;72.74;-2.36;-121.01;10.35015459;20;10.35015459;144.290245;72.74;-2.36;121.01
2;17;;;2;73.24;-3.01;-112.18;8.867998647;21;8.867998647;153.1582437;73.24;-3.01;112.18
2;17;;;2;78.82;-4.16;-101.05;12.50343153;22;12.50343153;165.6616752;78.82;-4.16;101.05
2;17;;;2;82.95;-6.32;-93.41;8.949418976;23;8.949418976;174.6110942;82.95;-6.32;93.41
2;17;;;2;88.68;-4.34;-87.15;8.71440761;24;8.71440761;183.3255018;88.68;-4.34;87.15
2;17;2;2;2;97.74;-3.63;-80.11;11.49562091;25;11.49562091;194.8211227;97.74;-3.63;80.11
2;18;;;2;27.58;7.35;-61.07;73.5221572;0;0;0;27.58;7.35;61.07
2;18;;;2;27.83;7.11;-60.76;0.464973118;1;0.464973118;0.464973118;27.83;7.11;60.76
2;18;;;2;28.27;6.8;-60.75;0.538330753;2;0.538330753;1.003303871;28.27;6.8;60.75
2;18;;;2;29.6;6.29;-61.55;1.63370744;3;1.63370744;2.637011311;29.6;6.29;61.55
2;18;;;2;33.09;5.93;-65.01;4.92760591;4;4.92760591;7.564617221;33.09;5.93;65.01
2;18;;;2;35.52;4.83;-69.48;5.205362619;5;5.205362619;12.76997984;35.52;4.83;69.48
2;18;;;2;40.79;2.91;-78.05;10.24227514;6;10.24227514;23.01225498;40.79;2.91;78.05
